start_station_id,time_idx,tempmax,humidity,precip,precipcover,cloudcover,windspeed,visibility,sealevelpressure,uvindex,sunset_minutes,month,weekday,year,snow,snowdepth,total_rentals,total_rentals_lag_1,total_rentals_lag_7
31203.0,9.0,18.3,44.9,0.0,0.0,22.4,30.4,16.0,1021.0,8,1209,5,6,2020,0.0,0.0,40,29.0,20.0
31214.0,9.0,18.3,44.9,0.0,0.0,22.4,30.4,16.0,1021.0,8,1209,5,6,2020,0.0,0.0,17,17.0,16.0
31229.0,9.0,18.3,44.9,0.0,0.0,22.4,30.4,16.0,1021.0,8,1209,5,6,2020,0.0,0.0,57,41.0,25.0
31247.0,9.0,18.3,44.9,0.0,0.0,22.4,30.4,16.0,1021.0,8,1209,5,6,2020,0.0,0.0,105,28.0,56.0
31248.0,9.0,18.3,44.9,0.0,0.0,22.4,30.4,16.0,1021.0,8,1209,5,6,2020,0.0,0.0,83,38.0,31.0
31258.0,9.0,18.3,44.9,0.0,0.0,22.4,30.4,16.0,1021.0,8,1209,5,6,2020,0.0,0.0,95,33.0,5.0
31266.0,9.0,18.3,44.9,0.0,0.0,22.4,30.4,16.0,1021.0,8,1209,5,6,2020,0.0,0.0,56,29.0,35.0
31281.0,9.0,18.3,44.9,0.0,0.0,22.4,30.4,16.0,1021.0,8,1209,5,6,2020,0.0,0.0,49,20.0,17.0
31288.0,9.0,18.3,44.9,0.0,0.0,22.4,30.4,16.0,1021.0,8,1209,5,6,2020,0.0,0.0,104,38.0,55.0
31289.0,9.0,18.3,44.9,0.0,0.0,22.4,30.4,16.0,1021.0,8,1209,5,6,2020,0.0,0.0,72,33.0,9.0
31600.0,9.0,18.3,44.9,0.0,0.0,22.4,30.4,16.0,1021.0,8,1209,5,6,2020,0.0,0.0,17,22.0,21.0
31603.0,9.0,18.3,44.9,0.0,0.0,22.4,30.4,16.0,1021.0,8,1209,5,6,2020,0.0,0.0,74,31.0,36.0
31613.0,9.0,18.3,44.9,0.0,0.0,22.4,30.4,16.0,1021.0,8,1209,5,6,2020,0.0,0.0,24,16.0,17.0
31623.0,9.0,18.3,44.9,0.0,0.0,22.4,30.4,16.0,1021.0,8,1209,5,6,2020,0.0,0.0,14,14.0,17.0
31627.0,9.0,18.3,44.9,0.0,0.0,22.4,30.4,16.0,1021.0,8,1209,5,6,2020,0.0,0.0,36,27.0,29.0
31101.0,10.0,16.6,53.2,0.479,8.33,73.9,38.9,16.0,1014.8,4,1210,5,0,2020,0.0,0.0,14,38.0,20.0
31125.0,10.0,16.6,53.2,0.479,8.33,73.9,38.9,16.0,1014.8,4,1210,5,0,2020,0.0,0.0,11,33.0,17.0
31200.0,10.0,16.6,53.2,0.479,8.33,73.9,38.9,16.0,1014.8,4,1210,5,0,2020,0.0,0.0,11,26.0,20.0
31201.0,10.0,16.6,53.2,0.479,8.33,73.9,38.9,16.0,1014.8,4,1210,5,0,2020,0.0,0.0,26,39.0,26.0
31203.0,10.0,16.6,53.2,0.479,8.33,73.9,38.9,16.0,1014.8,4,1210,5,0,2020,0.0,0.0,19,40.0,24.0
31214.0,10.0,16.6,53.2,0.479,8.33,73.9,38.9,16.0,1014.8,4,1210,5,0,2020,0.0,0.0,14,17.0,12.0
31229.0,10.0,16.6,53.2,0.479,8.33,73.9,38.9,16.0,1014.8,4,1210,5,0,2020,0.0,0.0,18,57.0,28.0
31247.0,10.0,16.6,53.2,0.479,8.33,73.9,38.9,16.0,1014.8,4,1210,5,0,2020,0.0,0.0,26,105.0,55.0
31248.0,10.0,16.6,53.2,0.479,8.33,73.9,38.9,16.0,1014.8,4,1210,5,0,2020,0.0,0.0,13,83.0,55.0
31258.0,10.0,16.6,53.2,0.479,8.33,73.9,38.9,16.0,1014.8,4,1210,5,0,2020,0.0,0.0,17,95.0,42.0
31266.0,10.0,16.6,53.2,0.479,8.33,73.9,38.9,16.0,1014.8,4,1210,5,0,2020,0.0,0.0,25,56.0,34.0
31281.0,10.0,16.6,53.2,0.479,8.33,73.9,38.9,16.0,1014.8,4,1210,5,0,2020,0.0,0.0,17,49.0,23.0
31288.0,10.0,16.6,53.2,0.479,8.33,73.9,38.9,16.0,1014.8,4,1210,5,0,2020,0.0,0.0,18,104.0,58.0
31289.0,10.0,16.6,53.2,0.479,8.33,73.9,38.9,16.0,1014.8,4,1210,5,0,2020,0.0,0.0,18,72.0,46.0
31600.0,10.0,16.6,53.2,0.479,8.33,73.9,38.9,16.0,1014.8,4,1210,5,0,2020,0.0,0.0,15,17.0,19.0
31603.0,10.0,16.6,53.2,0.479,8.33,73.9,38.9,16.0,1014.8,4,1210,5,0,2020,0.0,0.0,22,74.0,38.0
31613.0,10.0,16.6,53.2,0.479,8.33,73.9,38.9,16.0,1014.8,4,1210,5,0,2020,0.0,0.0,20,24.0,21.0
31623.0,10.0,16.6,53.2,0.479,8.33,73.9,38.9,16.0,1014.8,4,1210,5,0,2020,0.0,0.0,10,14.0,12.0
31627.0,10.0,16.6,53.2,0.479,8.33,73.9,38.9,16.0,1014.8,4,1210,5,0,2020,0.0,0.0,15,36.0,17.0
31101.0,11.0,17.1,42.6,0.0,0.0,62.9,26.4,16.0,1021.2,5,1211,5,1,2020,0.0,0.0,19,14.0,16.0
31125.0,11.0,17.1,42.6,0.0,0.0,62.9,26.4,16.0,1021.2,5,1211,5,1,2020,0.0,0.0,11,11.0,16.0
31200.0,11.0,17.1,42.6,0.0,0.0,62.9,26.4,16.0,1021.2,5,1211,5,1,2020,0.0,0.0,13,11.0,11.0
31201.0,11.0,17.1,42.6,0.0,0.0,62.9,26.4,16.0,1021.2,5,1211,5,1,2020,0.0,0.0,23,26.0,14.0
31202.0,11.0,17.1,42.6,0.0,0.0,62.9,26.4,16.0,1021.2,5,1211,5,1,2020,0.0,0.0,7,8.0,3.0
31203.0,11.0,17.1,42.6,0.0,0.0,62.9,26.4,16.0,1021.2,5,1211,5,1,2020,0.0,0.0,11,19.0,16.0
31214.0,11.0,17.1,42.6,0.0,0.0,62.9,26.4,16.0,1021.2,5,1211,5,1,2020,0.0,0.0,21,14.0,13.0
31229.0,11.0,17.1,42.6,0.0,0.0,62.9,26.4,16.0,1021.2,5,1211,5,1,2020,0.0,0.0,32,18.0,30.0
31247.0,11.0,17.1,42.6,0.0,0.0,62.9,26.4,16.0,1021.2,5,1211,5,1,2020,0.0,0.0,44,26.0,21.0
31248.0,11.0,17.1,42.6,0.0,0.0,62.9,26.4,16.0,1021.2,5,1211,5,1,2020,0.0,0.0,42,13.0,13.0
31258.0,11.0,17.1,42.6,0.0,0.0,62.9,26.4,16.0,1021.2,5,1211,5,1,2020,0.0,0.0,42,17.0,14.0
31266.0,11.0,17.1,42.6,0.0,0.0,62.9,26.4,16.0,1021.2,5,1211,5,1,2020,0.0,0.0,24,25.0,27.0
31281.0,11.0,17.1,42.6,0.0,0.0,62.9,26.4,16.0,1021.2,5,1211,5,1,2020,0.0,0.0,29,17.0,20.0
31288.0,11.0,17.1,42.6,0.0,0.0,62.9,26.4,16.0,1021.2,5,1211,5,1,2020,0.0,0.0,35,18.0,25.0
31289.0,11.0,17.1,42.6,0.0,0.0,62.9,26.4,16.0,1021.2,5,1211,5,1,2020,0.0,0.0,21,18.0,18.0
31600.0,11.0,17.1,42.6,0.0,0.0,62.9,26.4,16.0,1021.2,5,1211,5,1,2020,0.0,0.0,18,15.0,17.0
31603.0,11.0,17.1,42.6,0.0,0.0,62.9,26.4,16.0,1021.2,5,1211,5,1,2020,0.0,0.0,23,22.0,32.0
31613.0,11.0,17.1,42.6,0.0,0.0,62.9,26.4,16.0,1021.2,5,1211,5,1,2020,0.0,0.0,18,20.0,18.0
31623.0,11.0,17.1,42.6,0.0,0.0,62.9,26.4,16.0,1021.2,5,1211,5,1,2020,0.0,0.0,14,10.0,7.0
31627.0,11.0,17.1,42.6,0.0,0.0,62.9,26.4,16.0,1021.2,5,1211,5,1,2020,0.0,0.0,23,15.0,18.0
31101.0,12.0,21.1,45.9,0.0,0.0,28.4,16.7,16.0,1025.5,8,1212,5,2,2020,0.0,0.0,23,19.0,16.0
31125.0,12.0,21.1,45.9,0.0,0.0,28.4,16.7,16.0,1025.5,8,1212,5,2,2020,0.0,0.0,28,11.0,7.0
31200.0,12.0,21.1,45.9,0.0,0.0,28.4,16.7,16.0,1025.5,8,1212,5,2,2020,0.0,0.0,14,13.0,6.0
31201.0,12.0,21.1,45.9,0.0,0.0,28.4,16.7,16.0,1025.5,8,1212,5,2,2020,0.0,0.0,28,23.0,18.0
31202.0,12.0,21.1,45.9,0.0,0.0,28.4,16.7,16.0,1025.5,8,1212,5,2,2020,0.0,0.0,10,7.0,2.0
31203.0,12.0,21.1,45.9,0.0,0.0,28.4,16.7,16.0,1025.5,8,1212,5,2,2020,0.0,0.0,21,11.0,11.0
31214.0,12.0,21.1,45.9,0.0,0.0,28.4,16.7,16.0,1025.5,8,1212,5,2,2020,0.0,0.0,18,21.0,7.0
31229.0,12.0,21.1,45.9,0.0,0.0,28.4,16.7,16.0,1025.5,8,1212,5,2,2020,0.0,0.0,27,32.0,19.0
31247.0,12.0,21.1,45.9,0.0,0.0,28.4,16.7,16.0,1025.5,8,1212,5,2,2020,0.0,0.0,49,44.0,13.0
31248.0,12.0,21.1,45.9,0.0,0.0,28.4,16.7,16.0,1025.5,8,1212,5,2,2020,0.0,0.0,36,42.0,13.0
31258.0,12.0,21.1,45.9,0.0,0.0,28.4,16.7,16.0,1025.5,8,1212,5,2,2020,0.0,0.0,55,42.0,3.0
31266.0,12.0,21.1,45.9,0.0,0.0,28.4,16.7,16.0,1025.5,8,1212,5,2,2020,0.0,0.0,36,24.0,17.0
31281.0,12.0,21.1,45.9,0.0,0.0,28.4,16.7,16.0,1025.5,8,1212,5,2,2020,0.0,0.0,29,29.0,14.0
31288.0,12.0,21.1,45.9,0.0,0.0,28.4,16.7,16.0,1025.5,8,1212,5,2,2020,0.0,0.0,68,35.0,11.0
31289.0,12.0,21.1,45.9,0.0,0.0,28.4,16.7,16.0,1025.5,8,1212,5,2,2020,0.0,0.0,48,21.0,8.0
31600.0,12.0,21.1,45.9,0.0,0.0,28.4,16.7,16.0,1025.5,8,1212,5,2,2020,0.0,0.0,22,18.0,8.0
31603.0,12.0,21.1,45.9,0.0,0.0,28.4,16.7,16.0,1025.5,8,1212,5,2,2020,0.0,0.0,45,23.0,16.0
31613.0,12.0,21.1,45.9,0.0,0.0,28.4,16.7,16.0,1025.5,8,1212,5,2,2020,0.0,0.0,29,18.0,4.0
31623.0,12.0,21.1,45.9,0.0,0.0,28.4,16.7,16.0,1025.5,8,1212,5,2,2020,0.0,0.0,15,14.0,5.0
31627.0,12.0,21.1,45.9,0.0,0.0,28.4,16.7,16.0,1025.5,8,1212,5,2,2020,0.0,0.0,32,23.0,9.0
31101.0,13.0,21.2,68.4,0.552,8.33,62.0,19.7,15.9,1023.4,4,1213,5,3,2020,0.0,0.0,30,23.0,31.0
31125.0,13.0,21.2,68.4,0.552,8.33,62.0,19.7,15.9,1023.4,4,1213,5,3,2020,0.0,0.0,18,28.0,24.0
31200.0,13.0,21.2,68.4,0.552,8.33,62.0,19.7,15.9,1023.4,4,1213,5,3,2020,0.0,0.0,9,14.0,16.0
31201.0,13.0,21.2,68.4,0.552,8.33,62.0,19.7,15.9,1023.4,4,1213,5,3,2020,0.0,0.0,28,28.0,35.0
31202.0,13.0,21.2,68.4,0.552,8.33,62.0,19.7,15.9,1023.4,4,1213,5,3,2020,0.0,0.0,14,10.0,7.0
31203.0,13.0,21.2,68.4,0.552,8.33,62.0,19.7,15.9,1023.4,4,1213,5,3,2020,0.0,0.0,22,21.0,34.0
31214.0,13.0,21.2,68.4,0.552,8.33,62.0,19.7,15.9,1023.4,4,1213,5,3,2020,0.0,0.0,16,18.0,10.0
31229.0,13.0,21.2,68.4,0.552,8.33,62.0,19.7,15.9,1023.4,4,1213,5,3,2020,0.0,0.0,28,27.0,23.0
31247.0,13.0,21.2,68.4,0.552,8.33,62.0,19.7,15.9,1023.4,4,1213,5,3,2020,0.0,0.0,36,49.0,49.0
31248.0,13.0,21.2,68.4,0.552,8.33,62.0,19.7,15.9,1023.4,4,1213,5,3,2020,0.0,0.0,40,36.0,54.0
31258.0,13.0,21.2,68.4,0.552,8.33,62.0,19.7,15.9,1023.4,4,1213,5,3,2020,0.0,0.0,48,55.0,30.0
31266.0,13.0,21.2,68.4,0.552,8.33,62.0,19.7,15.9,1023.4,4,1213,5,3,2020,0.0,0.0,36,36.0,24.0
31281.0,13.0,21.2,68.4,0.552,8.33,62.0,19.7,15.9,1023.4,4,1213,5,3,2020,0.0,0.0,33,29.0,20.0
31288.0,13.0,21.2,68.4,0.552,8.33,62.0,19.7,15.9,1023.4,4,1213,5,3,2020,0.0,0.0,55,68.0,54.0
31289.0,13.0,21.2,68.4,0.552,8.33,62.0,19.7,15.9,1023.4,4,1213,5,3,2020,0.0,0.0,44,48.0,44.0
31600.0,13.0,21.2,68.4,0.552,8.33,62.0,19.7,15.9,1023.4,4,1213,5,3,2020,0.0,0.0,19,22.0,20.0
31603.0,13.0,21.2,68.4,0.552,8.33,62.0,19.7,15.9,1023.4,4,1213,5,3,2020,0.0,0.0,43,45.0,37.0
31613.0,13.0,21.2,68.4,0.552,8.33,62.0,19.7,15.9,1023.4,4,1213,5,3,2020,0.0,0.0,21,29.0,21.0
31623.0,13.0,21.2,68.4,0.552,8.33,62.0,19.7,15.9,1023.4,4,1213,5,3,2020,0.0,0.0,13,15.0,9.0
31627.0,13.0,21.2,68.4,0.552,8.33,62.0,19.7,15.9,1023.4,4,1213,5,3,2020,0.0,0.0,28,32.0,33.0
31101.0,14.0,29.3,65.6,0.036,4.17,53.0,32.4,16.0,1015.9,8,1214,5,4,2020,0.0,0.0,47,30.0,12.0
31125.0,14.0,29.3,65.6,0.036,4.17,53.0,32.4,16.0,1015.9,8,1214,5,4,2020,0.0,0.0,23,18.0,14.0
