time_idx,tempmax,humidity,precip,precipcover,cloudcover,windspeed,visibility,sealevelpressure,uvindex,sunset_minutes,month,weekday,year,snow,snowdepth,total_rentals_lag_1,total_rentals_lag_7,station_31125.0,station_31200.0,station_31201.0,station_31202.0,station_31203.0,station_31214.0,station_31229.0,station_31247.0,station_31248.0,station_31258.0,station_31266.0,station_31281.0,station_31288.0,station_31289.0,station_31600.0,station_31603.0,station_31613.0,station_31623.0,station_31627.0,total_rentals,split,start_station_id_raw
58.0,32.1,63.7,0.0,0.0,56.1,19.7,16.0,1008.4,5.0,1237.0,6.0,6.0,2020.0,0.0,0.0,59.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43,train,31627.0
59.0,33.1,54.3,0.0,0.0,50.3,27.1,16.0,1010.7,5.0,1237.0,6.0,0.0,2020.0,0.0,0.0,37.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,train,31101.0
59.0,33.1,54.3,0.0,0.0,50.3,27.1,16.0,1010.7,5.0,1237.0,6.0,0.0,2020.0,0.0,0.0,66.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,train,31125.0
59.0,33.1,54.3,0.0,0.0,50.3,27.1,16.0,1010.7,5.0,1237.0,6.0,0.0,2020.0,0.0,0.0,97.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,train,31200.0
59.0,33.1,54.3,0.0,0.0,50.3,27.1,16.0,1010.7,5.0,1237.0,6.0,0.0,2020.0,0.0,0.0,83.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,train,31201.0
59.0,33.1,54.3,0.0,0.0,50.3,27.1,16.0,1010.7,5.0,1237.0,6.0,0.0,2020.0,0.0,0.0,74.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,train,31202.0
59.0,33.1,54.3,0.0,0.0,50.3,27.1,16.0,1010.7,5.0,1237.0,6.0,0.0,2020.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,train,31203.0
59.0,33.1,54.3,0.0,0.0,50.3,27.1,16.0,1010.7,5.0,1237.0,6.0,0.0,2020.0,0.0,0.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,train,31214.0
59.0,33.1,54.3,0.0,0.0,50.3,27.1,16.0,1010.7,5.0,1237.0,6.0,0.0,2020.0,0.0,0.0,70.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,train,31229.0
59.0,33.1,54.3,0.0,0.0,50.3,27.1,16.0,1010.7,5.0,1237.0,6.0,0.0,2020.0,0.0,0.0,116.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,train,31247.0
59.0,33.1,54.3,0.0,0.0,50.3,27.1,16.0,1010.7,5.0,1237.0,6.0,0.0,2020.0,0.0,0.0,64.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,train,31248.0
59.0,33.1,54.3,0.0,0.0,50.3,27.1,16.0,1010.7,5.0,1237.0,6.0,0.0,2020.0,0.0,0.0,144.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,train,31258.0
59.0,33.1,54.3,0.0,0.0,50.3,27.1,16.0,1010.7,5.0,1237.0,6.0,0.0,2020.0,0.0,0.0,85.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,train,31266.0
59.0,33.1,54.3,0.0,0.0,50.3,27.1,16.0,1010.7,5.0,1237.0,6.0,0.0,2020.0,0.0,0.0,65.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,train,31281.0
59.0,33.1,54.3,0.0,0.0,50.3,27.1,16.0,1010.7,5.0,1237.0,6.0,0.0,2020.0,0.0,0.0,105.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56,train,31288.0
59.0,33.1,54.3,0.0,0.0,50.3,27.1,16.0,1010.7,5.0,1237.0,6.0,0.0,2020.0,0.0,0.0,95.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54,train,31289.0
59.0,33.1,54.3,0.0,0.0,50.3,27.1,16.0,1010.7,5.0,1237.0,6.0,0.0,2020.0,0.0,0.0,52.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36,train,31600.0
59.0,33.1,54.3,0.0,0.0,50.3,27.1,16.0,1010.7,5.0,1237.0,6.0,0.0,2020.0,0.0,0.0,97.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74,train,31603.0
59.0,33.1,54.3,0.0,0.0,50.3,27.1,16.0,1010.7,5.0,1237.0,6.0,0.0,2020.0,0.0,0.0,60.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48,train,31613.0
59.0,33.1,54.3,0.0,0.0,50.3,27.1,16.0,1010.7,5.0,1237.0,6.0,0.0,2020.0,0.0,0.0,33.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28,train,31623.0
59.0,33.1,54.3,0.0,0.0,50.3,27.1,16.0,1010.7,5.0,1237.0,6.0,0.0,2020.0,0.0,0.0,43.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39,train,31627.0
60.0,32.7,53.7,0.0,0.0,53.4,20.4,16.0,1012.0,5.0,1237.0,6.0,1.0,2020.0,0.0,0.0,58.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,train,31101.0
60.0,32.7,53.7,0.0,0.0,53.4,20.4,16.0,1012.0,5.0,1237.0,6.0,1.0,2020.0,0.0,0.0,37.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,train,31125.0
60.0,32.7,53.7,0.0,0.0,53.4,20.4,16.0,1012.0,5.0,1237.0,6.0,1.0,2020.0,0.0,0.0,49.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,train,31200.0
60.0,32.7,53.7,0.0,0.0,53.4,20.4,16.0,1012.0,5.0,1237.0,6.0,1.0,2020.0,0.0,0.0,64.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,train,31201.0
60.0,32.7,53.7,0.0,0.0,53.4,20.4,16.0,1012.0,5.0,1237.0,6.0,1.0,2020.0,0.0,0.0,29.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,train,31202.0
60.0,32.7,53.7,0.0,0.0,53.4,20.4,16.0,1012.0,5.0,1237.0,6.0,1.0,2020.0,0.0,0.0,38.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,train,31203.0
60.0,32.7,53.7,0.0,0.0,53.4,20.4,16.0,1012.0,5.0,1237.0,6.0,1.0,2020.0,0.0,0.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,train,31214.0
60.0,32.7,53.7,0.0,0.0,53.4,20.4,16.0,1012.0,5.0,1237.0,6.0,1.0,2020.0,0.0,0.0,64.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,train,31229.0
60.0,32.7,53.7,0.0,0.0,53.4,20.4,16.0,1012.0,5.0,1237.0,6.0,1.0,2020.0,0.0,0.0,48.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,train,31247.0
60.0,32.7,53.7,0.0,0.0,53.4,20.4,16.0,1012.0,5.0,1237.0,6.0,1.0,2020.0,0.0,0.0,48.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,train,31248.0
60.0,32.7,53.7,0.0,0.0,53.4,20.4,16.0,1012.0,5.0,1237.0,6.0,1.0,2020.0,0.0,0.0,93.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,train,31258.0
60.0,32.7,53.7,0.0,0.0,53.4,20.4,16.0,1012.0,5.0,1237.0,6.0,1.0,2020.0,0.0,0.0,45.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,train,31266.0
60.0,32.7,53.7,0.0,0.0,53.4,20.4,16.0,1012.0,5.0,1237.0,6.0,1.0,2020.0,0.0,0.0,49.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,train,31281.0
60.0,32.7,53.7,0.0,0.0,53.4,20.4,16.0,1012.0,5.0,1237.0,6.0,1.0,2020.0,0.0,0.0,56.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87,train,31288.0
60.0,32.7,53.7,0.0,0.0,53.4,20.4,16.0,1012.0,5.0,1237.0,6.0,1.0,2020.0,0.0,0.0,54.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56,train,31289.0
60.0,32.7,53.7,0.0,0.0,53.4,20.4,16.0,1012.0,5.0,1237.0,6.0,1.0,2020.0,0.0,0.0,36.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43,train,31600.0
60.0,32.7,53.7,0.0,0.0,53.4,20.4,16.0,1012.0,5.0,1237.0,6.0,1.0,2020.0,0.0,0.0,74.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72,train,31603.0
60.0,32.7,53.7,0.0,0.0,53.4,20.4,16.0,1012.0,5.0,1237.0,6.0,1.0,2020.0,0.0,0.0,48.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54,train,31613.0
60.0,32.7,53.7,0.0,0.0,53.4,20.4,16.0,1012.0,5.0,1237.0,6.0,1.0,2020.0,0.0,0.0,28.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36,train,31623.0
60.0,32.7,53.7,0.0,0.0,53.4,20.4,16.0,1012.0,5.0,1237.0,6.0,1.0,2020.0,0.0,0.0,39.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40,train,31627.0
61.0,30.0,70.6,3.133,16.67,54.0,19.5,16.0,1011.5,4.0,1237.0,7.0,2.0,2020.0,0.0,0.0,51.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,train,31101.0
61.0,30.0,70.6,3.133,16.67,54.0,19.5,16.0,1011.5,4.0,1237.0,7.0,2.0,2020.0,0.0,0.0,49.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,train,31125.0
61.0,30.0,70.6,3.133,16.67,54.0,19.5,16.0,1011.5,4.0,1237.0,7.0,2.0,2020.0,0.0,0.0,35.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,train,31200.0
61.0,30.0,70.6,3.133,16.67,54.0,19.5,16.0,1011.5,4.0,1237.0,7.0,2.0,2020.0,0.0,0.0,54.0,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,train,31201.0
61.0,30.0,70.6,3.133,16.67,54.0,19.5,16.0,1011.5,4.0,1237.0,7.0,2.0,2020.0,0.0,0.0,37.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,train,31202.0
61.0,30.0,70.6,3.133,16.67,54.0,19.5,16.0,1011.5,4.0,1237.0,7.0,2.0,2020.0,0.0,0.0,40.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,train,31203.0
61.0,30.0,70.6,3.133,16.67,54.0,19.5,16.0,1011.5,4.0,1237.0,7.0,2.0,2020.0,0.0,0.0,27.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,train,31214.0
61.0,30.0,70.6,3.133,16.67,54.0,19.5,16.0,1011.5,4.0,1237.0,7.0,2.0,2020.0,0.0,0.0,73.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,train,31229.0
61.0,30.0,70.6,3.133,16.67,54.0,19.5,16.0,1011.5,4.0,1237.0,7.0,2.0,2020.0,0.0,0.0,62.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,train,31247.0
61.0,30.0,70.6,3.133,16.67,54.0,19.5,16.0,1011.5,4.0,1237.0,7.0,2.0,2020.0,0.0,0.0,35.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,train,31248.0
61.0,30.0,70.6,3.133,16.67,54.0,19.5,16.0,1011.5,4.0,1237.0,7.0,2.0,2020.0,0.0,0.0,98.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,train,31258.0
61.0,30.0,70.6,3.133,16.67,54.0,19.5,16.0,1011.5,4.0,1237.0,7.0,2.0,2020.0,0.0,0.0,50.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,train,31266.0
61.0,30.0,70.6,3.133,16.67,54.0,19.5,16.0,1011.5,4.0,1237.0,7.0,2.0,2020.0,0.0,0.0,52.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,train,31281.0
61.0,30.0,70.6,3.133,16.67,54.0,19.5,16.0,1011.5,4.0,1237.0,7.0,2.0,2020.0,0.0,0.0,87.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63,train,31288.0
61.0,30.0,70.6,3.133,16.67,54.0,19.5,16.0,1011.5,4.0,1237.0,7.0,2.0,2020.0,0.0,0.0,56.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62,train,31289.0
61.0,30.0,70.6,3.133,16.67,54.0,19.5,16.0,1011.5,4.0,1237.0,7.0,2.0,2020.0,0.0,0.0,43.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48,train,31600.0
61.0,30.0,70.6,3.133,16.67,54.0,19.5,16.0,1011.5,4.0,1237.0,7.0,2.0,2020.0,0.0,0.0,72.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90,train,31603.0
61.0,30.0,70.6,3.133,16.67,54.0,19.5,16.0,1011.5,4.0,1237.0,7.0,2.0,2020.0,0.0,0.0,54.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50,train,31613.0
61.0,30.0,70.6,3.133,16.67,54.0,19.5,16.0,1011.5,4.0,1237.0,7.0,2.0,2020.0,0.0,0.0,36.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28,train,31623.0
61.0,30.0,70.6,3.133,16.67,54.0,19.5,16.0,1011.5,4.0,1237.0,7.0,2.0,2020.0,0.0,0.0,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43,train,31627.0
62.0,33.3,57.9,0.0,0.0,36.9,19.7,16.0,1012.0,4.0,1237.0,7.0,3.0,2020.0,0.0,0.0,38.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,train,31101.0
62.0,33.3,57.9,0.0,0.0,36.9,19.7,16.0,1012.0,4.0,1237.0,7.0,3.0,2020.0,0.0,0.0,51.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,train,31125.0
62.0,33.3,57.9,0.0,0.0,36.9,19.7,16.0,1012.0,4.0,1237.0,7.0,3.0,2020.0,0.0,0.0,34.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,train,31200.0
62.0,33.3,57.9,0.0,0.0,36.9,19.7,16.0,1012.0,4.0,1237.0,7.0,3.0,2020.0,0.0,0.0,73.0,77.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,train,31201.0
62.0,33.3,57.9,0.0,0.0,36.9,19.7,16.0,1012.0,4.0,1237.0,7.0,3.0,2020.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,train,31202.0
62.0,33.3,57.9,0.0,0.0,36.9,19.7,16.0,1012.0,4.0,1237.0,7.0,3.0,2020.0,0.0,0.0,45.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,train,31203.0
62.0,33.3,57.9,0.0,0.0,36.9,19.7,16.0,1012.0,4.0,1237.0,7.0,3.0,2020.0,0.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,train,31214.0
62.0,33.3,57.9,0.0,0.0,36.9,19.7,16.0,1012.0,4.0,1237.0,7.0,3.0,2020.0,0.0,0.0,71.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,train,31229.0
62.0,33.3,57.9,0.0,0.0,36.9,19.7,16.0,1012.0,4.0,1237.0,7.0,3.0,2020.0,0.0,0.0,46.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,train,31247.0
62.0,33.3,57.9,0.0,0.0,36.9,19.7,16.0,1012.0,4.0,1237.0,7.0,3.0,2020.0,0.0,0.0,45.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,train,31248.0
62.0,33.3,57.9,0.0,0.0,36.9,19.7,16.0,1012.0,4.0,1237.0,7.0,3.0,2020.0,0.0,0.0,65.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,train,31258.0
62.0,33.3,57.9,0.0,0.0,36.9,19.7,16.0,1012.0,4.0,1237.0,7.0,3.0,2020.0,0.0,0.0,61.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,train,31266.0
62.0,33.3,57.9,0.0,0.0,36.9,19.7,16.0,1012.0,4.0,1237.0,7.0,3.0,2020.0,0.0,0.0,61.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,train,31281.0
62.0,33.3,57.9,0.0,0.0,36.9,19.7,16.0,1012.0,4.0,1237.0,7.0,3.0,2020.0,0.0,0.0,63.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111,train,31288.0
62.0,33.3,57.9,0.0,0.0,36.9,19.7,16.0,1012.0,4.0,1237.0,7.0,3.0,2020.0,0.0,0.0,62.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82,train,31289.0
62.0,33.3,57.9,0.0,0.0,36.9,19.7,16.0,1012.0,4.0,1237.0,7.0,3.0,2020.0,0.0,0.0,48.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44,train,31600.0
62.0,33.3,57.9,0.0,0.0,36.9,19.7,16.0,1012.0,4.0,1237.0,7.0,3.0,2020.0,0.0,0.0,90.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,98,train,31603.0
62.0,33.3,57.9,0.0,0.0,36.9,19.7,16.0,1012.0,4.0,1237.0,7.0,3.0,2020.0,0.0,0.0,50.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56,train,31613.0
62.0,33.3,57.9,0.0,0.0,36.9,19.7,16.0,1012.0,4.0,1237.0,7.0,3.0,2020.0,0.0,0.0,28.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36,train,31623.0
62.0,33.3,57.9,0.0,0.0,36.9,19.7,16.0,1012.0,4.0,1237.0,7.0,3.0,2020.0,0.0,0.0,43.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50,train,31627.0
63.0,35.5,49.2,0.0,0.0,20.4,20.2,16.0,1011.7,6.0,1236.0,7.0,4.0,2020.0,0.0,0.0,65.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,train,31101.0
63.0,35.5,49.2,0.0,0.0,20.4,20.2,16.0,1011.7,6.0,1236.0,7.0,4.0,2020.0,0.0,0.0,64.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,train,31125.0
63.0,35.5,49.2,0.0,0.0,20.4,20.2,16.0,1011.7,6.0,1236.0,7.0,4.0,2020.0,0.0,0.0,49.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,train,31200.0
63.0,35.5,49.2,0.0,0.0,20.4,20.2,16.0,1011.7,6.0,1236.0,7.0,4.0,2020.0,0.0,0.0,83.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,train,31201.0
